Date,ABCINDQ.BO,ACLGATI.BO,ADANIPORTS.BO,ALLCARGO.BO,ASHOKRE.BO,ATL.BO,AVG.BO,AWHCL.BO,BALTE.BO,BINNY.BO,BLUEDART.BO,CARGOSOL.BO,CARGOTRANS.BO,CHLOGIST.BO,CHOWGULSTM.BO,COARO.BO,COASTCORP.BO,CONCOR.BO,CONTAINER.BO,CORPOCO.BO,DELHIVERY.BO,DREAMFOLKS.BO,DREDGECORP.BO,EASTWEST.BO,ESSARSHPNG.BO,FLOMIC.BO,FMNL.BO,FORINTL.BO,FSC.BO,GESHIP.BO,GMRINFRA.BO,GPPL.BO,INDIGO.BO,INTSTOIL.BO,JETAIRWAYS.BO,JETFREIGHT.BO,JITFINFRA.BO,LANCER.BO,MAHLOG.BO,MEGACOR.BO,MEP.BO,MFLINDIA.BO,NATHUEC.BO,NAVKARCORP.BO,NECCLTD.BO,OBCL.BO,PATINTLOG.BO,PRIMEFRESH.BO,RIDDHICORP.BO,RITCO.BO,RUCHINFRA.BO,SANCTRN.BO,SCI.BO,SEACOAST.BO,SHAHISHIP.BO,SHREYAS.BO,SICALLOG.BO,SINDHUTRAD.BO,SMARITIME.BO,SPICEJET.BO,STARLOG.BO,STL.BO,TAALENT.BO,TCI.BO,TCIEXP.BO,TIGERLOGS.BO,TRANSVOY.BO,TVSSCS.BO,VRLLOG.BO,ZOMATO.BO
15-12-2023- 00:00:00,122.4000015258789,138.1999969482422,1079.0,67.25,4.539999961853027,72.62999725341797,352.54998779296875,454.5,19.049999237060547,210.0,7337.89990234375,52.0,85.0,9.25,14.15999984741211,50.2599983215332,267.25,800.0,9.359999656677246,2.359999895095825,370.04998779296875,554.9000244140625,592.4500122070312,8.640000343322754,31.290000915527344,82.9000015258789,5.760000228881836,32.75,10.550000190734863,860.7999877929688,77.79000091552734,155.35000610351562,2980.050048828125,42.400001525878906,56.54999923706055,13.050000190734863,584.0,88.08999633789062,400.8999938964844,2.25,12.350000381469727,1.0199999809265137,8.880000114440918,93.37000274658203,35.599998474121094,62.040000915527344,24.790000915527344,294.95001220703125,140.39999389648438,274.0,12.920000076293945,664.5,157.8000030517578,5.349999904632568,8.170000076293945,278.6499938964844,242.0,29.799999237060547,84.0,56.0,35.0,61.790000915527344,3099.0,825.2000122070312,1407.949951171875,587.1500244140625,61.5,210.9499969482422,764.8499755859375,124.5
18-12-2023- 00:00:00,125.0,137.25,1070.050048828125,70.375,4.539999961853027,72.62999725341797,348.95001220703125,460.0,18.790000915527344,205.6999969482422,7424.9501953125,52.0,85.0,7.960000038146973,14.739999771118164,50.2599983215332,277.5,878.9500122070312,9.359999656677246,2.3499999046325684,361.54998779296875,540.0499877929688,588.0499877929688,8.640000343322754,35.400001525878906,82.9000015258789,5.949999809265137,31.799999237060547,11.0,917.1500244140625,77.79000091552734,151.35000610351562,2929.949951171875,39.959999084472656,58.79999923706055,13.760000228881836,560.0,87.1500015258789,399.95001220703125,2.319999933242798,12.199999809265137,0.9700000286102295,9.050000190734863,90.30000305175781,33.75,61.63999938964844,21.31999969482422,294.95001220703125,141.6999969482422,272.3500061035156,12.670000076293945,662.0,158.60000610351562,5.349999904632568,8.170000076293945,277.5,246.89999389648438,30.790000915527344,84.0,53.65999984741211,36.0099983215332,59.70000076293945,3066.60009765625,794.0499877929688,1418.75,590.0,61.5,206.1999969482422,780.0,123.55000305175781
19-12-2023- 00:00:00,154.99000549316406,136.60000610351562,1096.75,71.7125015258789,4.539999961853027,72.62999725341797,343.95001220703125,464.54998779296875,18.239999771118164,205.6999969482422,7506.7001953125,52.0,85.0,7.599999904632568,14.699999809265137,50.2599983215332,280.5,876.9500122070312,9.359999656677246,2.369999885559082,363.29998779296875,544.6500244140625,593.0499877929688,8.640000343322754,37.16999816894531,82.9000015258789,6.260000228881836,33.25,10.539999961853027,934.3499755859375,78.69000244140625,149.9499969482422,2971.89990234375,41.81999969482422,58.63999938964844,13.399999618530273,556.7000122070312,90.94999694824219,402.54998779296875,2.4700000286102295,12.5,0.9300000071525574,8.710000038146973,90.76000213623047,33.08000183105469,61.9900016784668,22.0,294.95001220703125,143.89999389648438,267.79998779296875,12.420000076293945,671.1500244140625,170.64999389648438,5.349999904632568,8.170000076293945,277.5,226.14999389648438,33.349998474121094,84.0,66.0,37.9900016784668,60.0099983215332,2992.0,818.0,1422.0,599.9500122070312,61.5,206.0500030517578,794.2999877929688,129.0
20-12-2023- 00:00:00,147.75999450683594,146.5,1075.800048828125,72.0875015258789,4.539999961853027,72.62999725341797,337.1000061035156,454.0,18.889999389648438,205.6999969482422,7649.89990234375,52.0,85.0,8.579999923706055,14.399999618530273,49.2599983215332,277.79998779296875,868.9000244140625,9.359999656677246,2.369999885559082,366.79998779296875,558.0,599.0499877929688,8.640000343322754,39.02000045776367,82.9000015258789,6.480000019073486,34.560001373291016,10.1899995803833,985.2999877929688,76.48999786376953,150.10000610351562,3000.14990234375,41.099998474121094,58.9900016784668,13.5,552.0,91.0999984741211,403.79998779296875,2.309999942779541,13.1899995803833,0.8899999856948853,8.539999961853027,92.76000213623047,32.41999816894531,61.349998474121094,22.18000030517578,294.95001220703125,142.10000610351562,267.0,12.65999984741211,652.1500244140625,170.9499969482422,5.349999904632568,8.170000076293945,294.29998779296875,230.10000610351562,32.38999938964844,84.0,67.4000015258789,37.97999954223633,57.9900016784668,2981.0,811.2999877929688,1427.949951171875,620.0,61.5,204.64999389648438,789.9500122070312,130.3000030517578
21-12-2023- 00:00:00,137.0,133.25,994.9500122070312,68.07499694824219,4.539999961853027,72.62999725341797,318.0,434.70001220703125,17.1200008392334,205.6999969482422,7391.35009765625,52.0,85.0,7.809999942779541,14.579999923706055,49.2599983215332,259.79998779296875,822.8499755859375,9.359999656677246,2.369999885559082,364.20001220703125,532.5,555.0499877929688,8.640000343322754,33.560001373291016,82.9000015258789,5.610000133514404,32.5,9.899999618530273,961.75,69.91999816894531,140.25,2850.0,40.0,55.619998931884766,12.350000381469727,527.5499877929688,86.0,380.1000061035156,2.0999999046325684,15.489999771118164,0.8500000238418579,8.539999961853027,86.04000091552734,31.780000686645508,56.11000061035156,19.010000228881836,294.95001220703125,130.0,238.8000030517578,12.100000381469727,640.0,156.9499969482422,5.349999904632568,8.170000076293945,285.8999938964844,235.0,28.670000076293945,84.0,58.61000061035156,33.20000076293945,55.0,3076.949951171875,794.9500122070312,1390.449951171875,595.6500244140625,61.5,199.4499969482422,745.0499877929688,122.0
22-12-2023- 00:00:00,147.0,144.8000030517578,1035.0,74.88749694824219,4.539999961853027,72.62999725341797,334.0,453.95001220703125,17.299999237060547,205.6999969482422,7275.2998046875,52.0,85.0,7.949999809265137,14.680000305175781,49.2599983215332,268.29998779296875,837.4500122070312,9.359999656677246,2.369999885559082,391.3999938964844,537.4500122070312,571.0999755859375,8.640000343322754,33.290000915527344,82.9000015258789,6.150000095367432,34.099998474121094,10.229999542236328,999.5999755859375,75.79000091552734,145.6999969482422,2902.949951171875,39.06999969482422,57.9900016784668,11.880000114440918,516.0,87.0,394.95001220703125,2.240000009536743,16.0,0.8100000023841858,8.210000038146973,108.05000305175781,31.149999618530273,64.0,20.40999984741211,294.95001220703125,133.25,262.6000061035156,11.9399995803833,677.9500122070312,165.25,5.349999904632568,8.170000076293945,289.0,220.1999969482422,30.540000915527344,84.0,61.779998779296875,33.849998474121094,56.400001525878906,3147.949951171875,790.0,1401.949951171875,625.0,61.5,199.14999389648438,743.3499755859375,130.3000030517578
26-12-2023- 00:00:00,143.0,122.19999694824219,1035.949951171875,79.88749694824219,4.539999961853027,72.62999725341797,343.45001220703125,490.6000061035156,17.299999237060547,205.6999969482422,7344.89990234375,52.0,85.0,8.149999618530273,14.479999542236328,49.2599983215332,266.3999938964844,836.4500122070312,9.359999656677246,2.4800000190734863,388.04998779296875,542.75,579.7000122070312,8.640000343322754,34.4900016784668,82.9000015258789,6.0,36.56999969482422,10.649999618530273,1015.5,75.0,147.75,2879.0,40.0,58.20000076293945,13.380000114440918,534.0,88.01000213623047,394.5,2.4000000953674316,16.440000534057617,0.7699999809265137,8.210000038146973,103.55999755859375,30.530000686645508,61.5,20.299999237060547,294.95001220703125,143.0,246.0,12.0,671.0499877929688,165.85000610351562,5.349999904632568,8.170000076293945,285.0,224.0,29.399999618530273,84.0,62.95000076293945,33.66999816894531,59.95000076293945,3145.85009765625,825.0,1389.050048828125,647.0,61.5,199.25,735.0499877929688,128.4499969482422
27-12-2023- 00:00:00,138.22999572753906,127.30000305175781,1035.0,82.5,4.539999961853027,72.62999725341797,340.3500061035156,495.6000061035156,17.670000076293945,205.6999969482422,7255.5498046875,52.0,85.0,7.650000095367432,14.699999809265137,49.2599983215332,266.95001220703125,842.6500244140625,9.359999656677246,2.4800000190734863,389.3500061035156,539.3499755859375,610.25,8.640000343322754,32.599998474121094,82.9000015258789,6.050000190734863,39.20000076293945,10.270000457763672,1004.5499877929688,74.25,149.10000610351562,2930.0,40.02000045776367,58.060001373291016,12.710000038146973,526.0,86.0199966430664,385.6499938964844,2.700000047683716,16.389999389648438,0.7400000095367432,8.210000038146973,104.02999877929688,29.920000076293945,68.5,20.40999984741211,294.95001220703125,146.9499969482422,273.0,12.199999809265137,652.2999877929688,168.64999389648438,5.349999904632568,8.170000076293945,286.0,233.89999389648438,29.25,84.0,61.779998779296875,34.900001525878906,56.79999923706055,3103.300048828125,822.0,1386.0,727.5,61.5,203.75,747.9500122070312,125.80000305175781
28-12-2023- 00:00:00,134.99000549316406,125.0999984741211,1026.449951171875,80.4749984741211,4.539999961853027,72.62999725341797,391.70001220703125,502.95001220703125,18.329999923706055,205.6999969482422,7332.10009765625,52.0,85.0,7.800000190734863,14.979999542236328,47.31999969482422,258.3999938964844,841.0,9.359999656677246,2.4800000190734863,386.8500061035156,559.0,595.0,8.640000343322754,31.59000015258789,82.9000015258789,6.199999809265137,41.0,11.0,985.0,73.95999908447266,146.64999389648438,2948.64990234375,40.810001373291016,58.959999084472656,13.25,525.7999877929688,87.0,380.3999938964844,2.690000057220459,15.489999771118164,0.7099999785423279,7.889999866485596,100.79000091552734,29.329999923706055,60.310001373291016,20.389999389648438,294.95001220703125,144.6999969482422,266.6499938964844,11.869999885559082,660.0,166.85000610351562,5.349999904632568,8.170000076293945,280.1499938964844,231.1999969482422,30.139999389648438,84.0,60.0,34.45000076293945,56.349998474121094,3155.550048828125,817.0499877929688,1366.0,742.2000122070312,61.5,199.64999389648438,761.0499877929688,124.9000015258789
29-12-2023- 00:00:00,134.0,122.5,1020.75,78.8125,4.539999961853027,72.62999725341797,377.70001220703125,490.0,18.850000381469727,205.6999969482422,7349.75,52.0,85.0,7.78000020980835,14.800000190734863,47.040000915527344,260.3999938964844,863.5,9.359999656677246,2.4800000190734863,383.79998779296875,541.1500244140625,597.0,8.640000343322754,30.899999618530273,82.9000015258789,6.150000095367432,43.209999084472656,11.4399995803833,979.8499755859375,76.30000305175781,152.64999389648438,2944.85009765625,40.81999969482422,57.20000076293945,13.0,536.0,85.0,386.8500061035156,2.450000047683716,15.399999618530273,0.6800000071525574,7.739999771118164,106.52999877929688,28.75,59.95000076293945,19.190000534057617,294.95001220703125,136.9499969482422,261.1499938964844,11.800000190734863,650.0999755859375,166.5500030517578,5.349999904632568,8.170000076293945,289.04998779296875,254.85000610351562,29.559999465942383,84.0,59.400001525878906,36.470001220703125,55.779998779296875,3153.10009765625,820.0499877929688,1366.75,724.5,61.5,199.85000610351562,757.1500244140625,124.0
01-01-2024- 00:00:00,133.60000610351562,124.19999694824219,1026.0,82.25,4.539999961853027,72.62999725341797,384.1000061035156,486.0,19.09000015258789,205.6999969482422,7495.5498046875,52.0,85.0,7.510000228881836,14.779999732971191,46.099998474121094,265.1499938964844,862.75,9.359999656677246,2.4000000953674316,399.95001220703125,543.9500122070312,599.3499755859375,8.640000343322754,33.630001068115234,82.9000015258789,6.099999904632568,45.369998931884766,11.170000076293945,971.3499755859375,81.04000091552734,154.10000610351562,2990.25,43.70000076293945,56.75,12.850000381469727,577.0,85.72000122070312,393.95001220703125,2.7200000286102295,15.579999923706055,0.6499999761581421,7.590000152587891,102.0,28.700000762939453,61.09000015258789,20.229999542236328,294.95001220703125,137.8000030517578,272.25,11.619999885559082,644.0,161.25,5.349999904632568,8.170000076293945,285.95001220703125,254.89999389648438,26.8799991607666,84.0,60.66999816894531,33.0,56.380001068115234,3061.0,823.25,1355.0,715.5999755859375,61.5,197.25,776.9500122070312,124.5999984741211
02-01-2024- 00:00:00,133.0,126.5,1048.9000244140625,86.0,4.539999961853027,72.62999725341797,382.5,503.5,18.68000030517578,205.6999969482422,7260.0498046875,52.0,85.0,7.210000038146973,14.449999809265137,45.18000030517578,286.20001220703125,865.5999755859375,9.359999656677246,2.5999999046325684,384.54998779296875,559.8499755859375,610.1500244140625,8.640000343322754,34.400001525878906,82.9000015258789,5.699999809265137,47.630001068115234,10.899999618530273,972.4000244140625,80.88999938964844,160.0,2975.75,44.9900016784668,57.939998626708984,12.75,585.0,85.97000122070312,394.0,2.4200000762939453,15.010000228881836,0.6499999761581421,7.590000152587891,102.1500015258789,27.6200008392334,61.58000183105469,21.190000534057617,294.95001220703125,140.89999389648438,264.3999938964844,11.800000190734863,686.7000122070312,164.25,5.349999904632568,8.170000076293945,284.54998779296875,253.1999969482422,25.860000610351562,84.0,61.189998626708984,33.849998474121094,57.36000061035156,3119.949951171875,835.5499877929688,1385.75,727.9000244140625,61.5,198.39999389648438,765.0,126.55000305175781
03-01-2024- 00:00:00,135.0,129.75,1105.0,91.0,4.539999961853027,72.62999725341797,361.6000061035156,491.8500061035156,18.700000762939453,205.6999969482422,7317.5498046875,52.0,85.0,7.03000020980835,16.18000030517578,46.08000183105469,280.1499938964844,884.75,9.359999656677246,2.5999999046325684,388.70001220703125,548.1500244140625,624.4000244140625,8.640000343322754,35.9900016784668,82.9000015258789,5.5,50.0099983215332,11.489999771118164,984.9000244140625,79.98999786376953,158.39999389648438,2932.89990234375,45.349998474121094,56.54999923706055,12.989999771118164,561.0,85.91999816894531,434.0,2.4800000190734863,14.960000038146973,0.6100000143051147,7.429999828338623,101.80000305175781,27.790000915527344,60.970001220703125,21.200000762939453,294.95001220703125,139.0,264.5,11.880000114440918,662.25,175.64999389648438,5.349999904632568,8.170000076293945,288.1499938964844,236.5,26.149999618530273,84.0,59.5,33.560001373291016,57.9900016784668,3086.5,834.9500122070312,1382.9000244140625,724.4500122070312,61.5,198.75,743.5999755859375,128.75
04-01-2024- 00:00:00,135.75,129.60000610351562,1118.949951171875,88.75,4.539999961853027,72.62999725341797,391.0,487.79998779296875,18.010000228881836,205.6999969482422,7499.9501953125,52.0,85.0,7.010000228881836,17.040000915527344,46.08000183105469,287.6499938964844,889.8499755859375,9.359999656677246,2.5999999046325684,402.8999938964844,548.1500244140625,620.7000122070312,8.640000343322754,34.5,82.9000015258789,6.150000095367432,52.5099983215332,12.0,995.6500244140625,82.05000305175781,158.25,3003.050048828125,45.0099983215332,59.15999984741211,12.989999771118164,575.9500122070312,89.0,442.75,2.4600000381469727,15.199999809265137,0.5799999833106995,7.300000190734863,106.0,28.729999542236328,62.25,21.229999542236328,294.95001220703125,142.3000030517578,265.6000061035156,11.800000190734863,660.0,175.75,5.349999904632568,8.170000076293945,288.8999938964844,244.85000610351562,25.950000762939453,84.0,59.5,34.959999084472656,57.09000015258789,3057.0,824.0,1395.0,723.0,61.5,200.14999389648438,738.9500122070312,128.5
